key,0s,1s,2s,3s,4s,6s,outs,balls
"Yuvraj Singh, Joginder Sharma",1,1,0,0,0,0,1,2
"B Chipli, AG Murtaza",3,1,0,0,0,0,1,4
"AM Rahane, RS Bopara",7,4,0,0,2,0,0,13
"AB de Villiers, SK Raina",0,1,0,0,0,0,0,1
"NV Ojha, RP Singh",24,3,0,1,1,0,4,29
"L Ronchi, IK Pathan",4,0,0,0,1,1,0,6
"Ishan Kishan, NLTC Perera",1,0,0,0,0,0,0,1
"AC Blizzard, AC Thomas",2,1,0,0,1,0,1,4
"RN ten Doeschate, Z Khan",1,1,1,0,0,0,0,3
"AJ Finch, S Badree",1,1,1,0,0,2,0,5
"KD Karthik, Joginder Sharma",1,0,1,0,0,0,1,2
"AC Blizzard, Shakib Al Hasan",1,2,0,0,2,0,0,5
"AM Nayar, GJ Maxwell",1,1,0,0,0,0,0,2
"SV Samson, T Natarajan",7,0,0,0,0,0,0,7
"IK Pathan, Pankaj Singh",0,2,0,0,0,0,0,2
"Harmeet Singh, JH Kallis",0,0,1,0,2,0,0,3
"MK Pandey, AR Patel",20,17,1,0,1,0,2,39
"OA Shah, SK Trivedi",1,1,0,0,0,1,0,3
"WP Saha, M Muralitharan",2,7,0,0,0,1,0,10
"TM Dilshan, P Parameswaran",1,2,0,0,0,0,0,3
"DPMD Jayawardene, AD Mathews",2,6,1,0,0,0,1,9
"STR Binny, CR Woakes",3,0,0,0,0,0,1,3
"R Ashwin, V Sehwag",4,3,0,0,0,0,0,7
"AA Jhunjhunwala, M Muralitharan",1,0,0,0,0,1,0,2
"S Rana, JH Kallis",0,2,0,0,2,0,0,4
"AB de Villiers, R Dhawan",1,4,0,0,1,0,1,6
"V Shankar, SP Narine",2,2,0,0,1,0,0,5
"AB de Villiers, Kamran Khan",6,2,0,0,1,0,0,9
"MG Johnson, P Suyal",1,1,0,0,0,0,0,2
"MDKJ Perera, A Nehra",2,1,0,0,0,0,0,3
"MS Dhoni, UT Yadav",8,10,5,1,1,1,1,26
"DJ Hooda, MR Marsh",3,0,0,0,0,0,0,3
"AM Rahane, CH Gayle",0,1,0,0,0,0,0,1
"Yuvraj Singh, A Symonds",2,3,0,0,0,2,0,7
"SPD Smith, R Vinay Kumar",7,12,3,1,4,0,2,27
"DB Ravi Teja, STR Binny",0,2,0,0,1,1,0,4
"SK Raina, ND Doshi",0,1,0,0,1,1,0,3
"AB de Villiers, M Ntini",1,1,1,0,0,0,0,3
"SS Tiwary, YS Chahal",7,3,0,0,2,0,1,12
"MS Bisla, M Kartik",1,1,0,0,1,0,1,3
"DJ Hooda, R Dhawan",1,1,0,0,0,0,0,2
"TM Dilshan, YK Pathan",8,5,0,0,2,0,1,15
"MC Juneja, SK Trivedi",1,3,0,0,1,0,0,5
"YS Chahal, C de Grandhomme",2,0,0,0,0,0,1,2
"RG Sharma, Mohammad Asif",1,1,0,0,0,1,0,3
"CL White, L Balaji",3,2,0,0,1,0,0,6
"AB de Villiers, S Tyagi",1,0,0,0,0,0,1,1
"UBT Chand, RJ Harris",1,1,0,0,0,0,0,2
"KD Karthik, V Kohli",0,2,1,0,0,0,0,3
"Kamran Akmal, L Balaji",0,1,0,0,0,1,0,2
"JC Buttler, CJ Jordan",0,2,0,0,0,2,0,4
"HH Pandya, RP Singh",0,1,0,0,0,0,0,1
"KA Pollard, DP Nannes",4,3,0,0,1,0,0,8
"NL McCullum, SK Trivedi",1,0,1,0,0,1,0,3
"MC Henriques, CJ Jordan",1,0,0,0,0,0,1,1
"J Botha, Anand Rajan",6,0,1,0,1,0,2,8
"KC Sangakkara, S Tyagi",3,0,0,0,2,0,0,5
"OA Shah, SW Tait",4,3,0,0,0,0,0,7
"DR Smith, SN Thakur",3,2,0,0,0,0,1,5
"SA Yadav, Sandeep Sharma",3,0,0,0,3,0,1,6
"Harpreet Singh, Shakib Al Hasan",0,1,0,0,0,0,0,1
"AS Raut, Harmeet Singh",3,0,0,0,0,0,1,3
"PA Patel, S Aravind",1,3,0,0,0,0,1,4
"V Sehwag, DE Bollinger",3,4,0,0,3,0,1,10
"B Kumar, PP Ojha",2,1,0,0,0,0,1,3
"JA Morkel, RP Singh",6,9,1,1,2,1,1,20
"DPMD Jayawardene, DNT Zoysa",0,1,0,0,1,0,0,2
"M Kaif, I Sharma",6,1,2,0,1,0,0,10
"MJ Lumb, JH Kallis",1,2,0,0,0,0,0,3
"DB Das, S Nadeem",11,4,0,0,1,1,0,17
"KJ Abbott, NLTC Perera",0,1,0,0,0,0,0,1
"BJ Rohrer, AG Murtaza",0,1,0,0,0,0,0,1
"UA Birla, SP Narine",4,0,0,0,1,0,0,5
"DJ Hussey, JEC Franklin",0,2,1,0,0,0,0,3
"AM Nayar, DE Bollinger",1,2,0,0,0,0,0,3
"KH Pandya, AR Patel",1,2,0,0,0,1,0,4
"AD Mathews, M de Lange",1,1,0,0,0,0,1,2
"S Badrinath, RJ Harris",8,6,0,0,1,0,0,15
"M Kaif, Umar Gul",7,4,1,0,0,0,0,12
"HH Pandya, Imran Tahir",2,4,0,0,0,0,1,6
"JD Ryder, FH Edwards",1,0,0,0,0,0,1,1
"KA Pollard, DJG Sammy",1,2,1,0,1,0,0,5
"MS Dhoni, Shoaib Malik",1,1,0,0,0,0,0,2
"AL Menaria, B Lee",3,2,0,0,0,0,1,5
"M Vijay, Mustafizur Rahman",2,0,0,0,0,0,1,2
"RV Uthappa, Washington Sundar",2,1,0,0,1,2,0,6
"DT Christian, UT Yadav",8,5,0,0,1,0,2,14
"MS Gony, Shoaib Malik",1,1,0,0,1,1,0,4
"Sandeep Sharma, CH Gayle",0,3,0,0,0,0,0,3
"SS Tiwary, Mustafizur Rahman",2,1,1,0,0,0,0,4
"V Sehwag, MJ McClenaghan",2,2,0,0,0,0,0,4
"SPD Smith, P Sahu",3,5,1,0,1,0,0,10
"J Botha, L Balaji",2,3,0,0,1,0,0,6
"AM Nayar, R Sharma",1,1,0,0,0,0,0,2
"KM Jadhav, A Singh",0,1,0,0,0,0,0,1
"Z Khan, L Ablish",1,0,0,0,0,0,0,1
"WP Saha, Jaskaran Singh",0,1,0,0,1,0,0,2
"P Dogra, S Ladda",9,3,2,0,0,2,1,16
"B Sumanth, A Nehra",1,3,0,0,0,0,0,4
"S Nadeem, SL Malinga",0,1,0,0,0,0,0,1
"DJ Hussey, PP Ojha",19,17,0,0,0,4,1,40
"SK Raina, A Kumble",9,11,1,0,0,0,0,21
"DR Smith, KW Richardson",2,1,0,0,0,1,1,4
"MP Stoinis, DJ Bravo",3,2,0,0,1,0,1,6
"MC Henriques, GJ Maxwell",3,4,1,0,1,0,0,9
"SB Styris, VRV Singh",1,1,0,0,0,0,0,2
"R Dhawan, JJ Bumrah",0,3,0,0,0,0,0,3
"B Chipli, YK Pathan",5,3,0,0,1,1,0,10
"DW Steyn, M Muralitharan",3,0,0,0,0,0,0,3
"MC Henriques, DJ Bravo",1,0,0,0,0,0,1,1
"AT Rayudu, Ankit Sharma",4,5,1,0,1,0,0,11
"MS Dhoni, Shakib Al Hasan",2,2,0,0,0,0,0,4
"AC Gilchrist, DS Kulkarni",6,2,0,0,2,0,0,10
"MS Dhoni, R Sathish",0,1,0,0,0,0,0,1
"SE Marsh, D Kalyankrishna",1,3,0,0,0,0,0,4
"Azhar Mahmood, Harbhajan Singh",6,10,0,0,2,1,1,19
"S Ladda, KA Pollard",5,0,0,0,0,0,0,5
"RS Bopara, RA Jadeja",0,1,0,0,0,2,0,3
"UBT Chand, DJ Muthuswami",2,0,1,0,0,0,0,3
"CA Lynn, P Negi",1,1,0,0,0,0,1,2
"DR Smith, Kuldeep Yadav",1,0,0,0,1,0,0,2
"JM Kemp, TM Dilshan",1,1,0,0,0,0,0,2
"KC Sangakkara, SP Narine",3,0,0,0,0,0,0,3
"SB Joshi, SC Ganguly",0,1,0,0,0,0,0,1
"BJ Rohrer, AM Nayar",5,1,3,0,1,0,1,10
"A Mishra, SR Watson",8,3,0,0,1,0,0,12
"RG Sharma, AD Russell",10,14,0,0,8,3,0,35
"HH Gibbs, R Bhatia",5,6,0,0,1,1,0,13
"AC Gilchrist, B Kumar",7,1,0,0,3,1,1,12
"AD Mathews, SK Trivedi",0,4,0,0,0,0,0,4
"DJ Harris, DJ Hussey",1,0,0,0,0,0,1,1
"MK Pandey, DJ Muthuswami",3,0,0,0,0,0,1,3
"NL McCullum, DE Bollinger",2,3,0,0,0,0,1,5
"Sachin Baby, RA Jadeja",1,0,0,0,0,0,0,1
"YK Pathan, DJ Hussey",1,2,0,0,2,0,0,5
"AT Rayudu, SN Thakur",2,2,0,0,0,0,0,4
"S Sohal, MF Maharoof",1,1,0,0,0,0,0,2
"AJ Finch, S Nadeem",14,10,2,1,3,0,1,30
"JJ Roy, PP Chawla",4,1,0,0,1,0,1,6
"BJ Hodge, DW Steyn",7,7,1,0,9,0,1,24
"Sunny Singh, SB Jakati",0,3,0,0,1,0,0,4
"MN Samuels, PP Chawla",2,5,0,0,0,1,0,8
"BB McCullum, Mohammed Shami",5,0,1,0,2,0,0,8
"JP Duminy, PD Collingwood",0,2,0,0,0,0,0,2
"Basil Thampi, T Natarajan",4,2,0,0,0,0,0,6
"AD Mathews, PJ Sangwan",1,1,2,0,1,0,0,5
"MP Stoinis, P Kumar",1,4,2,0,1,0,0,8
"Yuvraj Singh, A Kumble",6,7,1,0,1,3,1,18
"MK Pandey, TL Suman",1,0,3,0,0,2,0,6
"AC Gilchrist, SM Harwood",5,1,0,0,1,0,0,7
"GH Vihari, RN ten Doeschate",2,1,0,0,0,0,0,3
"KD Karthik, DR Smith",5,7,2,0,4,0,0,18
"ML Hayden, KA Pollard",2,4,0,0,0,0,2,6
"V Sehwag, K Santokie",2,1,0,0,0,1,0,4
"JJ Roy, SL Malinga",0,2,0,0,0,1,0,3
"GJ Maxwell, Basil Thampi",0,5,0,0,0,1,0,6
"AC Gilchrist, DT Christian",4,1,2,0,4,1,1,12
"IK Pathan, M de Lange",0,2,1,0,0,2,0,5
"SR Watson, Mohammad Asif",2,0,1,0,1,0,0,4
"DJ Bravo, VRV Singh",1,1,0,0,2,0,0,4
"Azhar Mahmood, CH Morris",1,1,1,0,0,0,1,3
"MS Bisla, JA Morkel",10,7,2,0,5,0,1,24
"SR Watson, CJ Anderson",3,2,0,0,0,0,0,5
"DL Vettori, R Ashwin",1,0,0,0,0,0,1,1
"SM Katich, A Singh",0,1,0,0,0,0,0,1
"SA Yadav, CR Brathwaite",2,3,1,0,1,1,1,8
"DA Miller, RE van der Merwe",2,5,0,0,0,0,0,7
"AL Menaria, RA Jadeja",5,8,1,0,1,0,0,15
"KD Karthik, CR Brathwaite",5,5,1,0,0,0,1,11
"RA Jadeja, R Sharma",6,7,2,0,0,2,0,17
"HM Amla, A Mishra",0,1,0,0,0,0,0,1
"B Kumar, JD Unadkat",1,0,0,0,0,0,1,1
"SS Tiwary, S Sreesanth",0,2,1,0,0,0,0,3
"AC Gilchrist, S Tyagi",1,1,0,0,1,2,0,5
"SV Samson, R Rampaul",2,2,0,0,0,0,1,4
"AR Patel, AD Mathews",4,6,0,0,0,0,0,10
"DJ Harris, Z Khan",6,3,0,0,0,1,0,10
"DR Smith, RE van der Merwe",1,0,0,0,1,0,1,2
"R McLaren, V Kohli",0,2,0,0,0,0,0,2
"AB de Villiers, DP Nannes",2,1,1,1,2,0,1,7
"SPD Smith, HH Pandya",5,7,1,0,0,1,0,14
"V Shankar, JP Faulkner",0,3,0,0,1,0,0,4
"AC Gilchrist, Mohammad Hafeez",3,1,0,0,0,0,0,4
"VR Aaron, A Choudhary",5,0,0,0,0,0,0,5
"MJ Lumb, RJ Harris",5,0,0,0,0,1,0,6
"AM Rahane, JH Kallis",4,11,2,0,1,0,0,18
"B Akhil, YK Pathan",2,0,2,0,1,0,0,5
"MD Mishra, SJ Srivastava",5,2,0,0,0,0,0,7
"DA Warner, HH Pandya",4,5,1,1,1,1,0,13
"DH Yagnik, DS Kulkarni",1,0,1,0,0,0,0,2
"DB Ravi Teja, J Botha",0,1,1,0,0,0,0,2
"DNT Zoysa, PP Chawla",0,1,0,0,0,0,0,1
"AJ Finch, RN ten Doeschate",0,2,0,0,0,0,0,2
"IK Pathan, AG Murtaza",7,3,0,0,1,0,0,11
"AR Patel, A Mishra",8,6,0,0,0,2,0,16
"STR Binny, M Morkel",1,0,0,0,0,0,1,1
"LA Pomersbach, KV Sharma",2,0,0,1,0,0,0,3
"AP Tare, STR Binny",1,1,0,0,2,0,0,4
"A Mishra, KA Pollard",6,4,0,0,0,0,1,10
"SR Tendulkar, RA Jadeja",6,13,2,0,5,0,1,26
"SA Asnodkar, JDP Oram",3,2,0,0,0,2,0,7
"KM Jadhav, AS Rajpoot",0,2,0,0,0,0,0,2
"RT Ponting, JH Kallis",4,1,0,0,1,1,1,7
"SMSM Senanayake, JA Morkel",0,2,0,0,0,0,0,2
"RR Sarwan, JA Morkel",1,2,0,0,0,0,0,3
"CH Gayle, NM Coulter-Nile",14,4,1,0,2,1,0,22
"B Lee, VY Mahesh",2,1,0,0,0,0,0,3
"LRPL Taylor, JP Duminy",1,1,1,0,0,0,0,3
"KC Sangakkara, JO Holder",1,0,0,0,0,0,0,1
"SK Raina, S Rana",3,3,1,0,2,0,0,9
"V Sehwag, R Vinay Kumar",11,9,0,0,9,3,2,32
"RJ Quiney, S Tyagi",9,2,0,0,1,0,0,12
"GJ Maxwell, Shakib Al Hasan",3,4,0,0,0,1,0,8
"ER Dwivedi, SR Watson",1,0,0,0,0,2,1,3
"V Sehwag, Sohail Tanvir",0,3,0,0,0,0,0,3
"V Kohli, PP Ojha",10,15,5,0,0,1,1,31
"CJ Anderson, Washington Sundar",1,0,0,0,0,0,1,1
"HM Amla, JJ Bumrah",1,5,2,0,1,0,0,9
"KP Pietersen, R Shukla",2,1,0,0,2,1,0,6
"Yuvraj Singh, AB Dinda",3,3,1,0,4,3,0,14
"F du Plessis, R Dhawan",5,1,3,0,1,0,1,10
"Misbah-ul-Haq, GD McGrath",0,1,0,0,0,0,0,1
"SC Ganguly, J Botha",2,0,1,0,1,0,0,4
"SB Bangar, PP Chawla",3,1,0,0,0,0,1,4
"Harbhajan Singh, JH Kallis",1,2,0,0,0,0,0,3
"STR Binny, CR Brathwaite",2,3,2,0,0,0,0,7
"X Thalaivan Sargunam, DJ Bravo",4,1,1,0,0,0,1,6
"KK Nair, RN ten Doeschate",2,2,1,0,1,0,0,6
"LR Shukla, SK Warne",9,9,2,0,0,1,0,21
"PA Reddy, AD Mathews",0,4,0,0,1,0,0,5
"DT Christian, B Kumar",0,2,0,0,1,0,0,3
"DR Smith, LR Shukla",4,3,0,0,1,1,0,9
"PM Sarvesh Kumar, A Mishra",1,1,0,0,0,0,0,2
"AJ Finch, R Bhatia",6,1,3,0,1,3,1,14
"GJ Maxwell, DJG Sammy",4,1,1,0,1,1,0,8
"A Singh, KA Pollard",3,0,0,0,0,0,1,3
"S Badree, CR Woakes",3,0,0,0,0,0,1,3
"SK Raina, SM Pollock",2,1,0,0,1,0,0,4
"JA Morkel, BAW Mendis",0,2,0,0,0,0,0,2
"PC Valthaty, R Vinay Kumar",5,0,0,0,0,0,0,5
"TM Dilshan, MR Marsh",2,3,0,0,1,0,0,6
"SS Shaikh, J Botha",4,1,0,0,0,0,0,5
"AM Nayar, Iqbal Abdulla",1,0,0,0,0,0,0,1
"MS Dhoni, TA Boult",5,3,1,0,2,0,1,11
"JH Kallis, MM Sharma",2,2,0,0,1,0,0,5
"BB McCullum, L Balaji",1,3,0,0,0,0,0,4
"GB Hogg, Sandeep Sharma",0,3,0,0,0,0,0,3
"R Sathish, I Sharma",1,0,0,0,0,0,0,1
"T Kohli, M Kartik",1,1,0,0,0,0,0,2
"SK Raina, JE Taylor",4,0,1,0,0,2,0,7
"EJG Morgan, JP Duminy",3,4,0,0,1,0,1,8
"MK Pandey, DJG Sammy",1,1,0,0,1,0,0,3
"AC Thomas, A Ashish Reddy",0,2,1,0,0,1,0,4
"SA Yadav, JD Unadkat",1,2,0,0,2,1,0,6
"J Botha, MF Maharoof",1,5,0,0,2,0,1,8
"RG Sharma, AN Ahmed",0,1,0,0,1,3,0,5
"BB Samantray, MS Gony",1,2,0,0,1,0,0,4
"A Symonds, Pankaj Singh",2,4,0,0,0,0,0,6
"S Dhawan, R Dhawan",5,8,0,0,1,0,2,14
"DJ Hussey, MK Tiwary",1,1,1,0,0,0,0,3
"K Upadhyay, R Vinay Kumar",2,1,0,0,0,1,0,4
"SA Yadav, Karanveer Singh",4,0,0,0,2,0,1,6
"R Dravid, UT Yadav",20,12,2,0,4,0,1,38
"DA Warner, JD Unadkat",8,12,1,0,0,0,1,21
"AD Russell, R Bhatia",1,2,0,0,0,0,0,3
"M Kaif, M Muralitharan",4,3,2,0,0,1,2,10
"Shahid Afridi, GD McGrath",2,0,0,0,2,0,0,5
"Bipul Sharma, KK Cooper",1,2,1,0,0,0,0,4
"GJ Bailey, AB Dinda",7,4,1,0,3,0,0,15
"NLTC Perera, SK Warne",2,0,0,0,0,0,0,2
"R Sharma, Harbhajan Singh",1,0,0,0,0,0,1,1
"JEC Franklin, R Vinay Kumar",2,0,0,0,0,0,1,2
"WP Saha, CJ Jordan",1,1,1,0,2,0,0,5
"AT Rayudu, MK Tiwary",2,1,1,0,0,1,0,5
"JA Morkel, R Vinay Kumar",3,6,2,0,2,1,2,14
"NV Ojha, MA Starc",2,3,1,0,1,0,0,7
"B Lee, UT Yadav",0,2,0,0,0,0,0,2
"DJ Hussey, DE Bollinger",3,0,0,0,0,0,0,3
"Q de Kock, MC Henriques",2,3,0,0,1,0,1,6
"EJG Morgan, S Sreesanth",9,6,0,0,1,1,0,17
"AC Gilchrist, RA Jadeja",1,2,0,0,0,0,1,3
"AB de Villiers, YA Abdulla",0,2,0,0,0,0,0,2
"OA Shah, RP Singh",2,4,0,0,0,0,0,6
"RA Jadeja, CRD Fernando",1,2,0,1,0,0,0,4
"JH Kallis, B Kumar",7,2,0,0,1,0,0,10
"KA Pollard, R Sharma",8,4,0,0,0,0,1,12
"CL White, DB Ravi Teja",2,4,0,0,0,1,0,7
"SS Tiwary, RJ Harris",6,2,0,0,0,0,1,8
"Yuvraj Singh, KA Pollard",6,4,3,0,1,3,2,17
"TM Head, TG Southee",3,0,0,0,0,0,0,3
"R Dravid, R Vinay Kumar",13,9,2,0,7,0,0,32
"GC Smith, Z Khan",13,9,4,0,9,0,0,35
"SM Pollock, Z Khan",2,1,0,0,1,0,1,4
"Yuvraj Singh, Mohammad Hafeez",3,2,0,0,2,1,1,8
"J Botha, AA Kazi",3,3,0,0,1,0,0,7
"WP Saha, YS Chahal",8,9,1,0,3,0,1,21
"Mohammad Asif, MM Patel",1,2,0,0,0,0,0,3
"RA Tripathi, Kuldeep Yadav",2,3,1,0,0,4,0,10
"ST Jayasuriya, AB Agarkar",2,2,0,0,0,0,0,4
"AB de Villiers, Pankaj Singh",2,3,0,0,0,0,0,5
"JD Ryder, AD Mascarenhas",2,2,0,0,0,0,1,4
"Anureet Singh, A Nehra",6,3,0,0,0,0,1,9
"Yuvraj Singh, A Ashish Reddy",1,0,0,0,0,0,1,1
"SD Chitnis, A Ashish Reddy",0,1,0,0,0,0,0,1
"JP Duminy, Sandeep Sharma",1,2,1,0,1,0,0,5
"M Manhas, R Vinay Kumar",6,4,1,0,2,0,0,13
"Yuvraj Singh, JJ Bumrah",9,4,0,0,0,0,1,13
"BB McCullum, R Bhatia",7,14,3,0,1,1,1,26
"KC Sangakkara, BAW Mendis",2,4,0,0,0,0,0,6
"RG Sharma, KW Richardson",8,5,1,0,1,0,1,15
"AA Bilakhia, YK Pathan",3,1,0,0,0,0,0,4
"S Sohal, DJ Bravo",2,1,0,0,0,2,0,5
"MA Agarwal, V Pratap Singh",1,1,0,0,1,1,0,4
"DJ Bravo, RS Bopara",1,2,0,0,0,1,1,4
"STR Binny, DT Christian",0,1,0,0,1,1,0,3
"S Gopal, WD Parnell",1,3,0,0,1,0,0,5
"MG Johnson, SP Narine",11,3,1,0,1,1,2,17
"I Sharma, JD Unadkat",2,1,0,0,0,0,0,3
"AM Nayar, MM Sharma",1,2,0,0,0,0,0,3
"V Kohli, RJ Harris",11,5,2,0,3,0,2,21
"STR Binny, RS Bopara",0,3,0,0,0,0,0,3
"NLTC Perera, AD Russell",3,1,0,0,0,1,1,5
"DW Steyn, DP Nannes",0,2,0,0,1,0,0,3
"P Negi, KH Pandya",1,1,1,0,0,0,0,3
"MV Boucher, DJ Bravo",3,3,2,0,0,0,0,8
"A Nehra, Harmeet Singh",2,3,0,0,1,0,0,6
"SPD Smith, MA Starc",3,3,0,0,1,0,1,7
"DA Warner, DE Bollinger",3,1,0,1,1,0,0,6
"TR Birt, S Sreesanth",1,2,0,0,1,0,0,4
"RS Bopara, DJ Hooda",0,2,1,0,0,0,0,3
"MA Agarwal, GH Vihari",2,1,0,0,1,1,0,5
"AC Gilchrist, Y Nagar",1,2,0,0,2,0,0,5
"Shakib Al Hasan, YS Chahal",1,5,1,0,2,3,0,12
"KK Nair, KV Sharma",2,9,1,0,0,0,0,12
"A Symonds, SK Warne",9,16,5,1,3,4,0,38
"SN Khan, Sandeep Sharma",0,1,1,0,0,0,0,2
"AD Mathews, R Vinay Kumar",6,3,1,1,0,0,3,11
"D Wiese, JJ Bumrah",0,2,0,0,0,1,0,3
"AA Jhunjhunwala, RR Powar",0,2,0,0,0,1,0,3
"P Negi, AB Dinda",2,1,1,0,1,1,0,6
"P Kumar, CJ Jordan",2,1,0,0,0,0,2,3
"V Kohli, NB Singh",4,1,0,0,0,0,0,5
"MK Tiwary, JP Duminy",5,2,0,0,0,2,0,9
"ST Jayasuriya, DP Vijaykumar",5,0,0,0,1,1,0,7
"EJG Morgan, MM Sharma",7,4,2,0,2,1,1,16
"RN ten Doeschate, AR Patel",3,0,0,0,1,0,0,4
"KK Nair, Harbhajan Singh",13,4,0,0,4,0,4,21
"EJG Morgan, P Negi",1,1,0,0,0,1,0,3
"WP Saha, BJ Hodge",1,1,0,0,0,0,0,2
"MEK Hussey, VS Malik",6,3,1,0,2,0,0,12
"CH Gayle, S Sreesanth",2,2,0,0,2,1,0,7
"S Sohal, A Nehra",8,2,0,0,0,0,1,10
"VVS Laxman, AM Nayar",0,2,0,0,0,0,0,2
"SM Pollock, D Kalyankrishna",0,2,0,0,1,0,0,3
"MK Tiwary, AB Dinda",3,0,0,0,2,0,0,5
"KA Pollard, S Aravind",7,10,3,0,3,0,1,23
"MS Bisla, MC Henriques",5,1,0,0,0,0,1,6
"A Mishra, KK Cooper",5,3,0,0,0,0,0,8
"RR Rossouw, KV Sharma",3,2,1,0,0,0,1,6
"V Sehwag, RJ Harris",7,2,4,0,2,0,0,15
"JP Faulkner, TA Boult",0,1,0,0,0,0,0,1
"CJ McKay, UT Yadav",3,1,0,0,0,0,0,4
"MC Henriques, J Botha",0,4,0,0,0,0,0,4
"JP Duminy, AC Thomas",2,3,1,0,0,0,0,6
"SA Asnodkar, RP Singh",6,0,0,0,2,0,0,8
"RA Jadeja, DW Steyn",7,7,1,0,2,0,2,17
"Yuvraj Singh, SE Bond",3,4,0,0,0,0,0,7
"JJ Roy, B Kumar",3,1,1,0,2,0,1,7
"UT Khawaja, Gurkeerat Singh",1,3,1,0,0,0,1,5
"J Theron, P Kumar",1,0,0,0,0,0,0,1
"AR Patel, Basil Thampi",1,1,2,0,1,0,0,5
"JP Duminy, R Bhatia",4,17,2,0,1,1,0,25
"MEK Hussey, J Syed Mohammad",2,4,2,0,1,2,1,11
"SR Tendulkar, BJ Hodge",1,4,0,0,1,0,0,6
"V Shankar, JJ Bumrah",1,3,1,0,1,0,0,6
"AD Mathews, Anureet Singh",0,1,0,0,0,0,0,1
"SA Yadav, MM Sharma",4,0,0,0,2,0,1,6
"AJ Finch, Harbhajan Singh",12,6,1,0,4,1,1,24
"AS Raut, RJ Harris",0,5,0,0,1,0,0,6
"Sohail Tanvir, VY Mahesh",2,1,0,0,1,0,0,4
"MK Tiwary, PP Chawla",19,32,0,0,3,2,1,56
"HH Gibbs, AB Agarkar",3,7,0,0,0,0,0,10
"S Sohal, DL Vettori",3,4,0,0,0,0,0,7
"B Chipli, S Randiv",1,2,1,2,0,0,0,6
"AM Rahane, I Sharma",16,12,2,0,3,1,1,34
"A Symonds, PD Collingwood",2,3,1,0,1,1,0,8
"GJ Maxwell, RD Chahar",3,2,0,0,1,1,0,7
"PJ Sangwan, RP Singh",2,0,0,0,1,0,0,3
"SK Raina, Yuvraj Singh",3,2,0,0,0,1,1,6
"HM Amla, UT Yadav",0,2,0,0,0,0,0,2
"M Manhas, RA Jadeja",1,2,0,0,0,0,0,3
"P Kumar, A Mishra",2,0,0,0,0,0,1,2
"AD Mathews, M Morkel",0,4,1,0,1,1,0,7
"M Morkel, AC Thomas",0,1,0,0,0,0,0,1
"K Goel, A Kumble",5,1,0,0,0,0,0,6
"YK Pathan, PP Chawla",7,12,2,0,0,1,3,22
"TL Suman, Ankit Sharma",4,1,0,0,0,0,0,5
"MV Boucher, S Sreesanth",0,2,0,0,0,0,0,2
"DJ Thornely, Y Venugopal Rao",1,0,0,0,0,0,0,1
"RV Uthappa, A Ashish Reddy",6,4,3,0,1,1,3,15
"VVS Laxman, Z Khan",11,5,2,0,1,0,0,19
"R Shukla, KK Cooper",3,1,0,0,1,0,1,5
"JH Kallis, S Nadeem",4,6,0,0,2,0,1,12
"YK Pathan, CRD Fernando",1,0,0,0,0,0,1,1
"DJ Bravo, AB Agarkar",2,4,2,0,0,0,0,8
"M Vohra, Iqbal Abdulla",1,1,0,0,0,0,0,2
"IK Pathan, R Bhatia",3,11,1,0,1,0,0,16
"RA Jadeja, PV Tambe",1,2,1,0,1,0,0,5
"AM Rahane, GJ Maxwell",2,5,1,0,0,1,0,9
"AB Barath, SL Malinga",1,0,0,0,1,0,0,2
"AT Rayudu, SK Warne",3,6,0,0,1,0,0,10
"Mandeep Singh, MP Stoinis",0,5,0,0,0,0,0,5
"MP Stoinis, AJ Tye",1,3,1,0,0,0,1,5
"G Gambhir, R Ashwin",22,17,3,0,5,0,2,47
"V Kohli, JP Duminy",4,6,1,0,0,0,0,11
"G Gambhir, MC Henriques",11,13,6,0,7,0,1,37
"NV Ojha, Sandeep Sharma",0,0,1,2,2,2,0,7
"KA Pollard, AF Milne",0,1,1,0,1,0,0,3
"KA Pollard, D Wiese",2,2,0,0,1,0,1,5
"SPD Smith, TA Boult",2,2,0,0,1,0,0,5
"KC Sangakkara, R Sharma",11,8,0,0,1,0,5,20
"LR Shukla, SK Raina",1,2,0,0,0,2,0,5
"S Badrinath, AN Ahmed",1,2,0,0,1,0,0,4
"AD Mathews, CH Morris",2,3,0,0,0,0,0,5
"KK Nair, JJ Bumrah",4,3,0,0,1,0,2,8
"MK Pandey, B Kumar",5,10,3,0,1,0,4,19
"RV Uthappa, Mohammad Hafeez",2,1,0,0,1,0,0,4
"A Symonds, Joginder Sharma",0,1,0,0,0,1,0,2
"MV Boucher, RP Singh",2,1,2,0,1,0,2,6
"SW Billings, JO Holder",1,2,0,0,0,1,0,4
"LR Shukla, ST Jayasuriya",0,3,0,0,0,0,0,3
"DR Smith, CJ Jordan",2,3,0,0,0,1,0,6
"MA Agarwal, Z Khan",3,2,1,0,0,0,1,6
"HH Gibbs, JM Kemp",2,2,1,0,2,0,0,7
"P Dogra, R Sathish",1,2,0,0,2,2,0,7
"RS Bopara, SR Watson",0,0,0,1,0,0,0,1
"AR Patel, NLTC Perera",1,0,0,0,0,0,1,1
"PR Shah, Harmeet Singh",4,2,0,0,2,0,0,8
"PP Chawla, MN Samuels",6,0,1,0,2,0,0,9
